"Id","Mission","Sensor","Product","COLLECTION","Status","Start","Stop","Orbit","Track","Frame","Swath","Station","PASSTIME","Pass","SCENE_CENTER","FOOTPRINT","ACQUISITIONDESCRIPTOR","THUMBNAIL_URL","PRODUCT_TYPE","CLOUD_COVER_PERCENTAGE","SNOW_COVER_PERCENTAGE","IMAGE_QUALITY_DEGRATATION","Display","Mosaic"
"844","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-10 09:48:43.15","2012-02-10 09:49:58.74","52033","295","","WS","","2158679/2234269","D","48.8 8.45","51.35 6.28 50.63 11.97 47.21 10.74 46.18 10.4 46.89 5.18 47.92 5.43 51.35 6.28","ENVISAT-1-12021009484315-11559.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120210T094843150-20120210T094958740_D_T-XS_B.jpg","","","","","true","false"
"845","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-10 09:49:40.99","2012-02-10 09:51:59.52","52033","295","","WS","","2216519/2355049","D","43.51 6.96","47.94 5.43 47.23 10.74 44.26 9.77 40.7 8.7 39.03 8.22 39.74 3.57 41.41 3.94 44.96 4.74 47.94 5.43","ENVISAT-1-12021009494099-21853.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120210T094940990-20120210T095159520_D_T-XS_B.jpg","","","","","true","false"
"846","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-10 21:07:06.34","2012-02-10 21:09:14.46","52040","302","","WS","","764296/892414","A","50.12 10.21","46.66 13.94 45.95 8.75 49.23 7.63 52.75 6.28 53.48 5.97 54.22 12.04 53.49 12.24 49.95 13.16 46.66 13.94","ENVISAT-1-12021021070634-20812.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120210T210706340-20120210T210914460_A_T-XS_B.jpg","","","","","true","false"
"847","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-11 09:10:18.15","2012-02-11 09:11:19.34","52047","309","","WS","","2058702/2119892","D","55.11 19.72","57.24 17.08 56.47 23.63 53.08 22.13 52.9 22.05 53.64 16.07 53.82 16.12 57.24 17.08","ENVISAT-1-12021109101815-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120211T091018150-20120211T091119340_D_T-XS_B.jpg","","","","","true","false"
"848","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-11 09:10:26.23","2012-02-11 09:11:27.42","52047","309","","WS","","2066782/2127972","D","54.63 19.55","56.77 16.94 56.01 23.4 53.08 22.13 52.43 21.86 53.17 15.94 53.82 16.12 56.77 16.94","ENVISAT-1-12021109102623-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120211T091026230-20120211T091127420_D_T-XS_B.jpg","","","","","true","false"
"849","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-11 10:50:24.52","2012-02-11 10:51:25.71","52048","310","","WS","","2051203/2112393","D","55.55 -5.18","57.68 -7.84 56.91 -1.22 53.67 -2.69 53.34 -2.83 54.08 -8.87 54.41 -8.78 57.68 -7.84","ENVISAT-1-12021110502452-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120211T105024520-20120211T105125710_D_T-XS_B.jpg","","","","","true","false"
"850","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-11 20:26:48.72","2012-02-11 20:28:54.70","52054","316","","WS","","551739/677719","A","37.52 22.82","34.11 25.87 33.4 21.56 36.87 20.65 40.37 19.67 40.83 19.53 41.53 24.29 41.08 24.4 37.57 25.15 34.11 25.87","ENVISAT-1-12021120264872-20598.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120211T202648720-20120211T202854700_A_T-XS_B.jpg","","","","","true","false"
"851","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-11 20:32:18.81","2012-02-11 20:33:20.00","52054","316","","WS","","881829/943019","A","55.06 17.75","53.59 21.4 52.85 15.42 56.26 13.94 56.43 13.85 57.19 20.38 57.02 20.44 53.59 21.4","ENVISAT-1-12021120321881-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120211T203218810-20120211T203320000_A_T-XS_B.jpg","","","","","true","false"
"852","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-12 08:34:32.94","2012-02-12 08:36:51.40","52061","323","","WS","","2118538/2256995","D","49.32 26.98","53.72 25.27 52.98 31.27 49.56 29.94 46.03 28.72 44.84 28.32 45.55 23.23 46.74 23.52 50.28 24.38 53.72 25.27","ENVISAT-1-12021208343294-21846.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120212T083432940-20120212T083651400_D_T-XS_B.jpg","","","","","true","false"
"853","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-12 08:37:55.53","2012-02-12 08:42:12.54","52061","323","","WS","","2321125/2578131","D","33.84 22.94","41.75 22.38 41.05 27.16 37.78 26.24 34.23 25.29 30.65 24.38 27.07 23.52 25.79 23.21 26.51 19.22 27.78 19.48 31.36 20.2 34.93 20.93 38.48 21.68 41.75 22.38","ENVISAT-1-12021208375553-41701.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120212T083755530-20120212T084212540_D_T-XS_B.jpg","","","","","true","false"
"854","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-12 19:52:28.17","2012-02-12 19:53:29.36","52068","330","","WS","","696253/757443","A","44.12 30.33","42.63 33.24 41.92 28.39 45.11 27.41 45.54 27.26 46.25 32.42 45.82 32.53 42.63 33.24","ENVISAT-1-12021219522817-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120212T195228170-20120212T195329360_A_T-XS_B.jpg","","","","","true","false"
"855","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-12 19:55:27.81","2012-02-12 19:56:29.00","52068","330","","WS","","875893/937083","A","54.71 27.07","53.24 30.68 52.51 24.75 55.68 23.39 56.09 23.2 56.84 29.67 56.43 29.8 53.24 30.68","ENVISAT-1-12021219552781-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120212T195527810-20120212T195629000_A_T-XS_B.jpg","","","","","true","false"
"856","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-13 09:37:03.72","2012-02-13 09:38:04.91","52076","338","","WS","","2060510/2121700","D","55 12.99","57.14 10.36 56.37 16.89 53.08 15.44 52.8 15.32 53.54 9.35 53.82 9.43 57.14 10.36","ENVISAT-1-12021309370372-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120213T093703720-20120213T093804910_D_T-XS_B.jpg","","","","","true","false"
"857","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-13 09:37:11.53","2012-02-13 09:38:12.72","52076","338","","WS","","2068320/2129510","D","54.54 12.82","56.67 10.22 55.92 16.67 52.49 15.2 52.34 15.14 53.07 9.22 53.23 9.27 56.67 10.22","ENVISAT-1-12021309371153-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120213T093711530-20120213T093812720_D_T-XS_B.jpg","","","","","true","false"
"858","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-13 09:38:41.91","2012-02-13 09:39:57.50","52076","338","","WS","","2158700/2234290","D","48.8 10.95","51.35 8.78 50.63 14.47 47.21 13.24 46.18 12.9 46.89 7.68 47.92 7.93 51.35 8.78","ENVISAT-1-12021309384191-11559.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120213T093841910-20120213T093957500_D_T-XS_B.jpg","","","","","true","false"
"859","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-13 09:39:39.76","2012-02-13 09:42:25.14","52076","338","","WS","","2216550/2381930","D","42.72 9.25","47.94 7.93 47.23 13.24 44.26 12.27 40.7 11.2 37.49 10.29 38.19 5.75 41.41 6.44 44.96 7.24 47.94 7.93","ENVISAT-1-12021309393976-24538.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120213T093939760-20120213T094225140_D_T-XS_B.jpg","","","","","true","false"
"860","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-13 20:53:35.98","2012-02-13 20:55:12.22","52083","345","","WS","","555217/651457","A","36.84 16.3","34.31 19.15 33.6 14.83 36.87 13.97 39.29 13.29 39.99 17.95 37.57 18.47 34.31 19.15","ENVISAT-1-12021320533598-13624.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120213T205335980-20120213T205512220_A_T-XS_B.jpg","","","","","true","false"
"861","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-13 20:56:16.12","2012-02-13 20:57:31.69","52083","345","","WS","","715357/790927","A","45.67 14.02","43.76 17.12 43.05 12.18 46.29 11.16 47.52 10.74 48.23 16.08 47 16.38 43.76 17.12","ENVISAT-1-12021320561612-11557.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120213T205616120-20120213T205731690_A_T-XS_B.jpg","","","","","true","false"
"862","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-13 22:34:54.75","2012-02-13 22:36:03.84","52084","346","","WS","","620138/689231","A","39.85 -9.5","38.17 -6.72 37.46 -11.26 40.97 -12.24 41.51 -12.41 42.21 -7.6 41.67 -7.47 38.17 -6.72","ENVISAT-1-12021322345475-10909.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120213T223454750-20120213T223603840_A_T-XS_B.jpg","","","","","true","false"
"863","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-14 09:00:26.00","2012-02-14 09:01:27.19","52090","352","","WS","","2067853/2129043","D","54.57 22.02","56.7 19.42 55.94 25.87 52.49 24.39 52.36 24.34 53.1 18.42 53.23 18.46 56.7 19.42","ENVISAT-1-12021409002600-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120214T090026000-20120214T090127190_D_T-XS_B.jpg","","","","","true","false"
"864","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-14 09:03:10.99","2012-02-14 09:06:53.89","52090","352","","WS","","2232843/2455743","D","40.05 17.76","46.98 16.89 46.27 22.11 43.07 21.1 39.52 20.05 36.01 19.08 33.11 18.31 33.81 14.02 36.72 14.63 40.22 15.37 43.78 16.16 46.98 16.89","ENVISAT-1-12021409031099-34290.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120214T090310990-20120214T090653890_D_T-XS_B.jpg","","","","","true","false"
"865","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-14 10:45:26.68","2012-02-14 10:46:45.06","52091","353","","WS","","2354664/2433044","D","37.16 -8.01","39.76 -9.8 39.05 -5.15 36.01 -5.98 34.46 -6.39 35.16 -10.76 36.72 -10.43 39.76 -9.8","ENVISAT-1-12021410452668-11838.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120214T104526680-20120214T104645060_D_T-XS_B.jpg","","","","","true","false"
"866","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-14 20:22:17.55","2012-02-14 20:23:18.74","52097","359","","WS","","881890/943080","A","55.06 20.26","53.6 23.9 52.86 17.93 56.26 16.45 56.43 16.36 57.2 22.89 57.02 22.95 53.6 23.9","ENVISAT-1-12021420221755-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120214T202217550-20120214T202318740_A_T-XS_B.jpg","","","","","true","false"
"867","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-15 08:24:43.77","2012-02-15 08:26:56.12","52104","366","","WS","","2130714/2263066","D","48.78 29.33","53 27.59 52.27 33.49 48.97 32.24 45.44 31.03 44.48 30.72 45.19 25.67 46.15 25.89 49.69 26.74 53 27.59","ENVISAT-1-12021508244377-21235.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120215T082443770-20120215T082656120_D_T-XS_B.jpg","","","","","true","false"
"868","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-15 08:27:50.79","2012-02-15 08:32:11.18","52104","366","","WS","","2317736/2578131","D","33.94 25.47","41.95 24.93 41.25 29.73 37.78 28.75 34.23 27.8 30.65 26.89 27.07 26.03 25.79 25.72 26.51 21.73 27.78 21.99 31.36 22.71 34.93 23.44 38.48 24.19 41.95 24.93","ENVISAT-1-12021508275079-42039.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120215T082750790-20120215T083211180_D_T-XS_B.jpg","","","","","true","false"
"869","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-15 10:04:37.12","2012-02-15 10:06:08.71","52105","367","","WS","","2110184/2201777","D","51.18 5.01","54.22 2.85 53.48 8.92 50.15 7.61 48.09 6.86 48.81 1.46 50.87 1.97 54.22 2.85","ENVISAT-1-12021510043712-13159.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120215T100437120-20120215T100608710_D_T-XS_B.jpg","","","","","true","false"
"870","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-15 10:07:19.39","2012-02-15 10:11:22.03","52105","367","","WS","","2272457/2515097","D","37.16 1.18","44.63 0.48 43.93 5.49 40.7 4.52 37.2 3.53 33.63 2.59 30.05 1.69 29.57 1.56 30.28 -2.57 30.76 -2.47 34.34 -1.74 37.91 -0.99 41.41 -0.24 44.63 0.48","ENVISAT-1-12021510071939-40264.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120215T100719390-20120215T101122030_D_T-XS_B.jpg","","","","","true","false"
"871","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-15 21:21:25.80","2012-02-15 21:24:15.45","52112","374","","WS","","621344/790994","A","42.89 8.1","38.24 11.65 37.54 7.1 40.97 6.14 44.52 5.05 47.52 4.05 48.23 9.4 45.22 10.11 41.67 10.91 38.24 11.65","ENVISAT-1-12021521212580-24965.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120215T212125800-20120215T212415450_A_T-XS_B.jpg","","","","","true","false"
"872","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-16 09:27:09.41","2012-02-16 09:28:10.60","52119","381","","WS","","2067590/2128780","D","54.58 15.35","56.72 12.74 55.96 19.2 52.49 17.71 52.38 17.66 53.12 11.75 53.23 11.78 56.72 12.74","ENVISAT-1-12021609270941-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120216T092709410-20120216T092810600_D_T-XS_B.jpg","","","","","true","false"
"873","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-16 09:28:40.60","2012-02-16 09:29:56.20","52119","381","","WS","","2158780/2234380","D","48.8 13.46","51.35 11.29 50.63 16.98 47.21 15.75 46.18 15.4 46.89 10.19 47.92 10.44 51.35 11.29","ENVISAT-1-12021609284060-11560.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120216T092840600-20120216T092956200_D_T-XS_B.jpg","","","","","true","false"
"874","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-16 20:44:59.53","2012-02-16 20:47:55.34","52126","388","","WS","","640188/815998","A","44.19 16.94","39.36 20.58 38.66 15.97 42.15 14.96 45.7 13.85 48.99 12.72 49.71 18.22 46.41 19.02 42.86 19.83 39.36 20.58","ENVISAT-1-12021620445953-25581.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120216T204459530-20120216T204755340_A_T-XS_B.jpg","","","","","true","false"
"875","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-16 20:49:03.40","2012-02-16 20:50:04.59","52126","388","","WS","","884058/945248","A","55.19 13.52","53.72 17.18 52.98 11.18 56.26 9.76 56.56 9.61 57.32 16.16 57.02 16.26 53.72 17.18","ENVISAT-1-12021620490340-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120216T204903400-20120216T205004590_A_T-XS_B.jpg","","","","","true","false"
"876","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-16 22:24:06.20","2012-02-16 22:28:59.86","52127","389","","WS","","573009/866667","A","43.7 -7.98","35.37 -3.62 34.66 -8 38.06 -8.91 41.56 -9.91 45.11 -11.01 48.64 -12.2 51.97 -13.46 52.7 -7.6 49.36 -6.74 45.82 -5.89 42.26 -5.09 38.76 -4.33 35.37 -3.62","ENVISAT-1-12021622240620-45366.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120216T222406200-20120216T222859860_A_T-XS_B.jpg","","","","","true","false"
"877","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-17 20:10:39.57","2012-02-17 20:12:26.60","52140","402","","WS","","785381/892414","A","50.73 24.22","47.9 27.85 47.19 22.54 50.41 21.39 53.48 20.17 54.22 26.24 51.13 27.06 47.9 27.85","ENVISAT-1-12021720103957-14703.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120217T201039570-20120217T201226600_A_T-XS_B.jpg","","","","","true","false"
"878","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-17 20:11:37.72","2012-02-17 20:12:38.91","52140","402","","WS","","843531/904721","A","52.81 23.54","51.33 27 50.61 21.31 53.92 19.99 54.19 19.87 54.94 26.04 54.67 26.12 51.33 27","ENVISAT-1-12021720113772-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120217T201137720-20120217T201238910_A_T-XS_B.jpg","","","","","true","false"
"879","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-17 21:51:02.67","2012-02-17 21:52:18.11","52141","403","","WS","","794602/870042","A","50.35 -0.72","48.45 2.66 47.73 -2.71 50.99 -3.89 52.17 -4.36 52.9 1.53 51.72 1.85 48.45 2.66","ENVISAT-1-12021721510267-11544.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120217T215102670-20120217T215218110_A_T-XS_B.jpg","","","","","true","false"
"880","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-18 08:17:23.96","2012-02-18 08:18:25.15","52147","409","","WS","","2292407/2353597","D","41.31 29.77","43.45 27.78 42.74 32.7 39.52 31.75 39.12 31.63 39.82 26.98 40.22 27.07 43.45 27.78","ENVISAT-1-12021808172396-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120218T081723960-20120218T081825150_D_T-XS_B.jpg","","","","","true","false"
"881","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-18 09:56:24.58","2012-02-18 09:58:52.70","52148","410","","WS","","2219148/2367268","D","43.08 5.18","47.79 3.72 47.08 9.02 43.66 7.92 40.11 6.86 38.31 6.34 39.02 1.75 40.82 2.14 44.37 2.93 47.79 3.72","ENVISAT-1-12021809562458-22812.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120218T095624580-20120218T095852700_D_T-XS_B.jpg","","","","","true","false"
"882","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-18 21:10:15.59","2012-02-18 21:11:45.22","52155","417","","WS","","552635/642265","A","36.49 12.2","34.16 15 33.45 10.69 36.87 9.79 38.77 9.26 39.47 13.88 37.57 14.29 34.16 15","ENVISAT-1-12021821101559-12963.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120218T211015590-20120218T211145220_A_T-XS_B.jpg","","","","","true","false"
"883","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-18 21:13:58.72","2012-02-18 21:15:55.37","52155","417","","WS","","775765/892414","A","50.45 8.44","47.34 12.11 46.63 6.86 49.82 5.74 53.34 4.36 53.48 4.3 54.22 10.37 54.08 10.41 50.54 11.34 47.34 12.11","ENVISAT-1-12021821135872-15665.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120218T211358720-20120218T211555370_A_T-XS_B.jpg","","","","","true","false"
"884","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-19 09:17:04.00","2012-02-19 09:18:05.19","52162","424","","WS","","2063711/2124901","D","54.81 17.94","56.95 15.32 56.18 21.82 53.08 20.46 52.61 20.26 53.35 14.32 53.82 14.45 56.95 15.32","ENVISAT-1-12021909170400-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120219T091704000-20120219T091805190_D_T-XS_B.jpg","","","","","true","false"
"885","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-19 09:17:06.26","2012-02-19 09:18:07.45","52162","424","","WS","","2065971/2127161","D","54.68 17.89","56.81 15.28 56.05 21.75 53.08 20.46 52.47 20.21 53.21 14.28 53.82 14.45 56.81 15.28","ENVISAT-1-12021909170626-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120219T091706260-20120219T091807450_D_T-XS_B.jpg","","","","","true","false"
"886","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-19 09:21:44.98","2012-02-19 09:25:33.63","52162","424","","WS","","2344691/2573341","D","33.28 11.96","40.35 11.22 39.65 15.91 36.61 15.07 33.04 14.13 29.46 13.24 26.08 12.43 26.8 8.43 30.17 9.11 33.74 9.84 37.31 10.58 40.35 11.22","ENVISAT-1-12021909214498-34865.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120219T092144980-20120219T092533630_D_T-XS_B.jpg","","","","","true","false"
"887","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-19 10:58:04.33","2012-02-19 11:00:31.64","52163","425","","WS","","2110184/2257490","D","49.55 -8.86","54.22 -10.51 53.48 -4.44 50.15 -5.75 46.62 -7 44.81 -7.59 45.52 -12.68 47.33 -12.25 50.87 -11.39 54.22 -10.51","ENVISAT-1-12021910580433-22731.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120219T105804330-20120219T110031640_D_T-XS_B.jpg","","","","","true","false"
"888","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-19 20:33:34.68","2012-02-19 20:36:06.96","52169","431","","WS","","556908/709188","A","38.6 20.88","34.41 24.14 33.7 19.81 36.87 18.98 40.37 18 42.69 17.3 43.4 22.22 41.08 22.73 37.57 23.48 34.41 24.14","ENVISAT-1-12021920333468-23228.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120219T203334680-20120219T203606960_A_T-XS_B.jpg","","","","","true","false"
"889","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-19 20:38:51.89","2012-02-19 20:39:53.08","52169","431","","WS","","874118/935308","A","54.61 16.25","53.14 19.85 52.4 13.93 55.68 12.53 55.98 12.39 56.74 18.84 56.43 18.94 53.14 19.85","ENVISAT-1-12021920385189-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120219T203851890-20120219T203953080_A_T-XS_B.jpg","","","","","true","false"
